latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-37.41628,149.26311,352.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299,5.4,D
-37.41717,149.25813,338.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.4,5.4,D
-37.41893,149.24834,333.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.5,4,D
-37.40675,149.29575,343.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.6,9.7,D
-37.41108,149.27173,343.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.9,16.8,D
-37.41196,149.26682,354.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.2,16.8,D
-37.41285,149.26187,343.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.5,14.4,D
-37.41375,149.25684,340.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.1,14.4,D
-37.41465,149.25185,344.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.1,5.8,D
-37.38907,149.37334,336.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.6,11,D
-37.38995,149.36852,346.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.8,9.1,D
-37.40766,149.27042,334.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.3,16.8,D
-37.40854,149.26552,346.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.7,16.8,D
-37.37054,149.4147,334,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301,6.3,D
-37.37144,149.40981,344.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.4,6.3,D
-37.37606,149.3439,356.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.7,7.3,D
-37.37692,149.33917,336.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.1,7.3,D
-37.38049,149.31949,332.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.4,5,D
-37.37088,149.35226,343.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.5,6.1,D
-37.37173,149.34756,345.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298,6.1,D
-37.37702,149.31844,344.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.5,5,D
-37.38157,149.29341,332.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.2,2.8,D
-37.24325,150.02197,330.8,0.46,0.39,2020-01-25,0406,N,nominal,1.0NRT,298.1,6.6,D
-37.34948,149.44957,342.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.9,4.1,D
-37.35034,149.44482,332.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.1,4.1,D
-37.3674,149.35123,332.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297,5.5,D
-37.36827,149.34648,351.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.3,5.5,D
-37.37534,149.3075,341.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296,6.9,D
-37.37626,149.30251,341.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.2,8.3,D
-37.37807,149.29248,350.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.9,10,D
-37.34597,149.44856,333.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.8,4.1,D
-37.35223,149.41434,346.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,9.6,D
-37.35316,149.40924,349.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.6,8.3,D
-37.3648,149.34541,340.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.2,5.5,D
-37.36565,149.34071,338.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.4,7.9,D
-37.37456,149.29167,346.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298,10,D
-37.34872,149.41339,332.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.7,7.3,D
-37.36132,149.34436,343.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.3,18.9,D
-37.36216,149.33969,340.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.4,24.4,D
-37.2431,149.96274,348.3,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,300.2,6.8,D
-37.35781,149.34344,333.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,18.9,D
-37.35866,149.33876,346.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,310.5,24.4,D
-37.36754,149.28996,339,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.2,4.7,D
-37.3328,149.46016,352.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,8.3,D
-37.33984,149.42169,334.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.9,6.2,D
-37.35516,149.33786,356.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,305.1,17.4,D
-37.35602,149.33311,347.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,17.4,D
-37.36404,149.28906,351.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,16,D
-37.35252,149.33221,334.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.7,17.4,D
-37.3534,149.32739,340,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.8,7.8,D
-37.36055,149.28813,344.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.8,16,D
-37.24231,149.9651,334.9,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,300.6,5.8,D
-37.24326,149.95998,331.8,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,299.8,3,D
-37.33358,149.46251,331.5,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,4.4,D
-37.33445,149.4577,333,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,300,3.7,D
-37.3353,149.45293,338.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.9,3.7,D
-37.34139,149.41899,344.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301,5.2,D
-37.3555,149.33995,342.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.1,28,D
-37.35634,149.33524,355.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.5,28,D
-37.36418,149.29118,331.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.7,8.7,D
-37.36507,149.28619,345.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300,8.7,D
-37.33092,149.4568,336,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.9,3.7,D
-37.35369,149.32953,351.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,12.8,D
-37.36069,149.29025,337.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.1,8.7,D
-37.36157,149.28529,334.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.5,8.7,D
-37.35021,149.32854,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,299.3,16.4,D
-37.33262,149.42691,337,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.9,8.3,D
-37.35109,149.32364,342.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,303.9,16.4,D
-37.31767,149.48956,367,0.44,0.38,2020-01-25,0406,N,high,1.0NRT,303.2,7.9,D
-37.31855,149.4847,367,0.44,0.38,2020-01-25,0406,N,high,1.0NRT,302.9,13.1,D
-37.32123,149.46977,367,0.44,0.38,2020-01-25,0406,N,high,1.0NRT,300.7,10.6,D
-37.32216,149.4646,367,0.44,0.38,2020-01-25,0406,N,high,1.0NRT,301.1,8.1,D
-37.32828,149.43054,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,302.4,8.6,D
-37.3168,149.49443,346.4,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.1,7.9,D
-37.32032,149.47484,353.9,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,10.6,D
-37.32306,149.45956,332.1,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.1,8.1,D
-37.32743,149.43526,332.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299,8.6,D
-37.32913,149.42583,355.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.5,8.3,D
-37.34673,149.3275,333.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.3,16.4,D
-37.34761,149.32259,344.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,16.4,D
-37.31504,149.48366,332.5,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.6,6.8,D
-37.31593,149.47879,336.3,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.7,6.8,D
-37.31683,149.47377,348.3,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.3,19.4,D
-37.31867,149.46353,346.2,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.3,8.6,D
-37.31957,149.45848,339.6,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.6,8.6,D
-37.31243,149.47772,333.4,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.2,6.8,D
-37.31334,149.47269,341.4,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.8,19.4,D
-37.31519,149.46239,347.6,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,296,8.6,D
-37.3161,149.45728,336.2,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.6,8.6,D
-37.33713,149.34019,350,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.7,7.1,D
-37.22561,149.93336,335.2,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,298.1,2.7,D
-37.30631,149.49118,337.4,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,294,3.7,D
-37.31615,149.43655,348.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.3,6.5,D
-37.33366,149.33907,347.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.5,5.9,D
-37.33456,149.33408,331.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.2,2.1,D
-37.30195,149.49489,336.3,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.9,9.2,D
-37.32928,149.34305,334.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.4,5.9,D
-37.22976,149.87015,331.2,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,297.5,20.1,D
-37.22885,149.87511,367,0.45,0.39,2020-01-25,0406,N,low,1.0NRT,326.7,62.1,D
-37.22342,149.88425,338.3,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,301.7,11.7,D
-37.22529,149.87407,341.7,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,300.3,62.1,D
-37.2135,149.89731,335,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,297.5,2.3,D
-37.20995,149.89619,355.5,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,299.9,6.5,D
-37.21089,149.89113,333,0.45,0.39,2020-01-25,0406,N,nominal,1.0NRT,298.6,6.5,D
-37.38519,148.90558,354.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.8,6.5,D
-37.38598,148.90108,331.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.7,6.5,D
-37.3817,148.90483,367,0.42,0.38,2020-01-25,0406,N,high,1.0NRT,306.3,8.6,D
-37.38252,148.90018,331.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.2,8.6,D
-37.37743,148.90855,344.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.3,11.8,D
-37.37825,148.90395,333.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.7,8.6,D
-37.37397,148.9077,367,0.42,0.38,2020-01-25,0406,N,high,1.0NRT,306.3,18.5,D
-37.37479,148.90308,346.6,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.8,8.4,D
-37.34285,149.06284,344.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.6,5.9,D
-37.34367,149.05824,334.3,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.3,5.9,D
-37.36969,148.91144,356.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.4,18.5,D
-37.33939,149.06192,348.3,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.5,5.6,D
-37.34021,149.05725,336,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.3,5.6,D
-37.36624,148.91055,344.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.2,5.1,D
-37.36041,148.9231,343.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,8.9,D
-37.36118,148.91872,351.6,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.3,12.6,D
-37.36279,148.90962,341,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,5.1,D
-37.33328,149.05542,356.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,21.3,D
-37.35464,148.93529,345.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.3,17.9,D
-37.3554,148.93098,356.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.8,17.9,D
-37.35616,148.92667,351,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,6.3,D
-37.35693,148.92227,340.6,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.6,6.3,D
-37.50789,148.04906,356.3,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,304.3,9.9,D
-37.32399,149.08714,345.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.9,7.3,D
-37.32898,149.05916,330.9,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.5,21.3,D
-37.32979,149.0546,340.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,308.5,21.3,D
-37.3512,148.93431,346,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.4,17.9,D
-37.35194,148.9301,341.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.7,17.9,D
-37.49502,148.08345,344.1,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,308.2,9.3,D
-37.3119,149.09367,330.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.9,4.9,D
-37.31774,149.06104,331.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.6,16.8,D
-37.3118,149.07399,334.3,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.5,6.3,D
-37.31263,149.06932,347.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.7,6.3,D
-37.31345,149.06473,343.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.6,16.8,D
-37.3143,149.05998,344,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,307.3,16.8,D
-37.30495,149.0919,348,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.2,8.2,D
-37.30833,149.07303,356,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.1,25.6,D
-37.30917,149.06831,356.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.9,25.6,D
-37.31,149.06367,332.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.2,6.7,D
-37.30229,149.08643,334.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.3,8.2,D
-37.30487,149.07205,350,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.3,25.6,D
-37.29964,149.0809,347,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.4,9.5,D
-37.30139,149.07118,356.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301,11.7,D
-37.30225,149.06639,340.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.1,11.7,D
-37.47401,148.08247,343,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,306.2,3.6,D
-37.2979,149.07034,335.6,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.8,11.7,D
-37.29876,149.06554,356.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.6,11.7,D
-37.29964,149.06067,348.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.1,7.6,D
-37.30053,149.05576,332.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.1,7.6,D
-37.20482,149.5611,335.9,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.8,10.6,D
-37.20574,149.55612,336.6,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.9,10.5,D
-37.29443,149.0694,334.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.1,3.1,D
-37.28836,149.08293,333.9,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.9,5.1,D
-37.28923,149.07809,330.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.3,4,D
-37.2901,149.07324,330.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.1,4,D
-37.29099,149.06836,341.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.9,3.1,D
-37.20388,149.55753,353.7,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.6,19.2,D
-37.28915,149.07977,347.4,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.6,8.7,D
-37.29087,149.07004,338.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,296,4.6,D
-37.29173,149.06516,330.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.9,4.6,D
-37.46332,148.06705,349.9,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,306.3,7,D
-37.28829,149.06403,367,0.42,0.38,2020-01-25,0406,N,high,1.0NRT,305.8,13.6,D
-37.28571,149.0787,349.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.5,19.2,D
-37.28656,149.07387,338.7,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.2,19.2,D
-37.28742,149.06895,348.3,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.1,13.6,D
-37.28915,149.05917,330.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.1,5.2,D
-37.45993,148.06619,338,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,306.7,7,D
-37.27368,149.12616,340.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.1,5.3,D
-37.28142,149.08238,334.6,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.5,54.8,D
-37.28226,149.07762,336.1,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.4,19.2,D
-37.28484,149.06303,345.8,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,294.3,13.6,D
-37.27194,149.1154,337,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.2,5.3,D
-37.27372,149.08479,367,0.42,0.38,2020-01-25,0406,N,high,1.0NRT,300.2,15.7,D
-37.26761,149.11932,340.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.7,9.6,D
-37.26849,149.11432,334.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.9,5.3,D
-37.26415,149.11827,348.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.8,9.4,D
-37.2668,149.10329,348.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.6,10.3,D
-37.25899,149.12685,332.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.9,5.7,D
-37.25983,149.12215,351.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.8,9.4,D
-37.2607,149.11722,340.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.8,9.4,D
-37.26247,149.10724,330,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,295.8,5.7,D
-37.26767,149.07788,345.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.7,10.3,D
-37.26851,149.0731,330.5,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,293.6,4.1,D
-37.25552,149.12587,348.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,304.3,13.8,D
-37.25724,149.11623,342.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.7,19.1,D
-37.25812,149.11121,332.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.7,7.4,D
-37.26422,149.07683,348.2,0.42,0.38,2020-01-25,0406,N,nominal,1.0NRT,299,27.6,D
-37.25121,149.12959,347.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.6,13.8,D
-37.25205,149.12488,346.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.5,13.8,D
-37.2529,149.12016,332.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.2,19.1,D
-37.25377,149.11526,351.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,307.4,19.1,D
-37.25466,149.1102,348.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.3,7.4,D
-37.24775,149.12859,347.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.3,9.9,D
-37.2503,149.11429,335,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300,14.4,D
-37.25119,149.10925,353.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,306.1,19.3,D
-37.2521,149.10411,330.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.7,19.3,D
-37.25385,149.09425,341.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.3,8.7,D
-37.2495,149.09824,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,299.9,8.7,D
-37.2443,149.1275,348,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.2,9.9,D
-37.25039,149.09329,338.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.9,8.7,D
-37.24085,149.1264,346.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.3,4.5,D
-37.22981,149.16783,334.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.2,5.2,D
-37.2374,149.12537,334.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.2,4.5,D
-37.22634,149.16685,343.6,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.2,5,D
-37.22956,149.1488,342.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.9,14.5,D
-37.2304,149.1441,354.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,307.4,14.7,D
-37.2313,149.13907,332.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299,14.7,D
-37.23309,149.12904,348.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.8,8.3,D
-37.22609,149.1478,352.9,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,303.3,14.5,D
-37.22695,149.14301,337.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.2,14.7,D
-37.22787,149.13788,347.8,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.8,14.7,D
-37.2253,149.13188,367,0.43,0.38,2020-01-25,0406,N,high,1.0NRT,302.8,14.7,D
-37.22105,149.15558,356.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.8,11.2,D
-37.22184,149.1512,346.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.6,16.2,D
-37.22263,149.14677,345,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,16.2,D
-37.22443,149.13672,352.7,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.9,16.3,D
-37.44527,147.85918,341.2,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,309.6,14.5,D
-37.22348,149.12164,354.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.9,6.1,D
-37.22432,149.11699,332.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.8,6.1,D
-37.44263,147.85391,349.3,0.4,0.37,2020-01-25,0406,N,nominal,1.0NRT,309.6,12,D
-37.22002,149.12064,352.2,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.2,10.6,D
-37.21227,149.14354,350.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.7,11,D
-37.21318,149.13849,348.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.9,26.4,D
-37.20882,149.14249,351.5,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,19.1,D
-37.20972,149.13742,346.3,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.1,13.1,D
-37.20536,149.14139,345.1,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.4,19.1,D
-37.20626,149.1364,335.4,0.43,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.3,13.1,D
-37.2286,148.6575,343.7,0.41,0.37,2020-01-25,0406,N,nominal,1.0NRT,301.4,4.7,D
-37.0561,149.5649,341.9,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,304,5.2,D
-37.0778,149.44553,334.8,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,298.2,5.3,D
-37.07243,149.45482,346.9,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.3,9.2,D
-37.06892,149.45381,341.7,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.5,9.2,D
-37.07738,149.40718,334.3,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.1,1.9,D
-37.0654,149.45285,333.8,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.4,4.3,D
-37.06633,149.44774,349.7,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.4,6.8,D
-37.07381,149.40656,338.7,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,297.3,5.1,D
-37.06281,149.44679,340.8,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.5,6.8,D
-37.05929,149.44582,357.1,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,308.2,18.9,D
-37.06022,149.4407,340.8,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.6,18.9,D
-37.05577,149.44484,340,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.4,18.9,D
-37.05226,149.44385,332.6,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.5,4.8,D
-37.05318,149.4388,350.7,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,300.2,4.8,D
-37.0541,149.43376,350.2,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.1,11.9,D
-37.05977,149.40265,347.6,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.7,8.3,D
-37.05061,149.43266,346.3,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,302.4,11.9,D
-37.05154,149.4276,339,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,299.5,11.9,D
-37.04807,149.42636,356.1,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,301.8,29.5,D
-37.04554,149.42001,343.9,0.44,0.38,2020-01-25,0406,N,nominal,1.0NRT,296.1,6.6,D
